,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-2597854.387052673,-2742546.6622885955,-144692.27523592254,0.051993069277048255
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-208769.28725192996,-220397.07644689502,-11627.789194965066,0.051993069277048255
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-917488.5558824622,-968589.767449661,-51101.21156719886,0.051993069277048255
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-86960.76687146047,-91804.20662605255,-4843.43975459208,0.051993069277048255
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-184508.35005885217,-194784.8817625131,-10276.531703660934,0.051993069277048255
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-464758.5858920557,-490644.169611952,-25885.58371989627,0.051993069277048255
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-250001.2524348855,-263925.53171971225,-13924.279284826742,0.051993069277048255
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-2080259.0062656284,-2196122.8553699977,-115863.84910436929,0.051993069277048255
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-292697.4299449742,-308985.092884384,-16287.662939409784,0.051993069277048255
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-835124.956371226,-881638.7758700722,-46513.81949884619,0.051993069277048255
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-512294.5875537946,-540827.7762627677,-28533.188708973117,0.051993069277048255
11,w50930458,1974.6456010334193,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-260116.44549108093,-274604.10904603684,-14487.663554955914,0.051993069277048255
12,w50930471,4724.4749339554455,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-621618.5154040301,-656240.7012243171,-34622.18582028698,0.051993069277048255
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-816342.8249969974,-861810.5391652823,-45467.7141682849,0.051993069277048255
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-525146.7387142959,-554395.7516058547,-29249.012891558814,0.051993069277048255
15,w50930479,4489.048651921749,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-467049.83401729236,-493063.0330130958,-26013.198995803425,0.051993069277048255
16,w50930480,4441.97852948606,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-441006.35764879006,-465569.0173574062,-24562.65970861615,0.051993069277048255
17,w50930481,1370.623297881335,other,219388.45256825408,243764.94729806008,274235.5657103176,nr2,-169203.77547741117,-178627.89076822656,-9424.115290815389,0.051993069277048255
18,w50930482,1573.369959426485,other,231580.2187222324,257311.35413581377,289475.2734027905,nr2,-178606.69909915037,-188554.52750471144,-9947.828405561071,0.051993069277048255
19,w50930483,704.9254127380437,other,154144.6310888841,171271.81232098234,192680.78886110513,nr2,-118884.34985746382,-125505.8322456032,-6621.482388139382,0.051993069277048255
20,w50930486,509.32494937628496,trade,106076.66272902593,117862.95858780658,132595.82841128242,nr2,-81811.83473278377,-86368.49524759491,-4556.660514811141,0.051993069277048255
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-174769.70382391638,-184503.82372479368,-9734.119900877296,0.051993069277048255
22,w98916062,151.14776481509907,trade,44628.266224654115,49586.962471837905,55785.33278081764,nr1,-37389.860664799424,-39472.35768130148,-2082.497016502057,0.056479780839027036
23,w98916065,222.67857759937178,other,74365.24956076973,82628.05506752193,92956.56195096216,nr2,-57354.34496529603,-60548.80063188549,-3194.455666589456,0.051993069277048255
24,w98916067,43210.64675020873,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-2340270.0184155684,-2470615.65877116,-130345.64035559166,0.051993069277048255
25,w98916074,4745.314506876469,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-378779.472492612,-399876.29145242996,-21096.81895981793,0.051993069277048255
26,w98916075,67.06430839556852,sfh,14372.556497617988,15969.507219575542,17965.695622022486,r1,-12885.449258860637,-13602.4827305609,-717.0334717002625,0.056482034461309547
27,w98916076,98.82164086105185,sfh,30526.14503843407,33917.93893159341,38157.68129804259,r1,-27367.6498002671,-28890.57077526287,-1522.92097499577,0.056482034461309547
28,w98916079,3334.9361924076916,trade,503916.8562605286,559907.618067254,629896.0703256608,nr2,-388646.86635894206,-410293.2679575268,-21646.40159858472,0.051993069277048255
29,w98916080,2976.303781049745,other,385409.83654958865,428233.15172176517,481762.2956869858,nr2,-297248.0943591775,-313803.8733499959,-16555.778990818362,0.051993069277048255
30,w98916086,294.4025758753764,other,84265.32015590335,93628.13350655927,105331.65019487918,nr2,-64989.79388058642,-68609.51990932823,-3619.7260287418103,0.051993069277048255
31,w98916091,1116.7099465291947,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-50534.50510140644,-53349.117251142605,-2814.6121497361673,0.051993069277048255
