,full_id,NFA,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,27974.42320393324,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-3201437.6003069445,-4411369.389690759,-1209931.7893838142,0.06191431638135058
1,w24853840,937.1926232803613,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-235335.51339495205,-420181.90224953875,-184846.3888545867,0.06191431638135058
2,w24853841,8998.296452549099,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-990359.3911582693,-1800311.5160677908,-809952.1249095215,0.06191431638135058
3,w25538793,404.8852469230536,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-89234.81018883239,-203976.6373466167,-114741.82715778433,0.06725717617060419
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-639628.9468706877,-216778.94322396233,422850.0036467253,0.06191431638135058
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1611163.0977591267,-546045.0709781266,1065118.0267810002,0.06191431638135058
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-866671.0084409367,-293726.58359480795,572944.4248461288,0.06191431638135058
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-7211564.555054181,-2444097.239320349,4767467.315733832,0.06191431638135058
8,w30213059,1747.46707642246,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-533689.7461108741,-557385.6402766666,-23695.894165792502,0.06191431638135058
9,w50930444,8762.936898044496,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-882906.2552043565,-1736424.2596291804,-853518.0044248239,0.06191431638135058
10,w50930445,4934.112452852726,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-540472.8540862146,-1205755.8038724554,-665282.9497862408,0.06191431638135058
11,w50930458,1974.6456010334193,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-161903.26052500834,-654961.4779089353,-493058.21738392697,0.06191431638135058
12,w50930471,4724.4749339554455,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-690191.7227463219,-1235588.2850717795,-545396.5623254576,0.06191431638135058
13,w50930472,9715.957844087014,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2829988.4599895915,-959121.5511648483,1870866.9088247432,0.06191431638135058
14,w50930478,6019.835157379508,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1820508.69420956,-616995.1388090776,1203513.5554004824,0.06191431638135058
15,w50930479,4489.048651921749,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-496076.0824481632,-942652.4664786843,-446576.38403052115,0.06191431638135058
16,w50930480,4441.97852948606,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-451051.36345700064,-892843.0386383423,-441791.67518134165,0.06191431638135058
17,w50930481,1370.623297881335,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-165983.41551797156,-411968.8812814884,-245985.46576351684,0.06191431638135058
18,w50930482,1573.369959426485,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-169457.09441184468,-399362.9523166044,-229905.8579047597,0.06191431638135058
19,w50930483,704.9254127380437,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-131057.12168151021,-265349.5208040089,-134292.39912249867,0.06725717617060419
20,w50930486,509.32494937628496,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-88485.47651043242,-191736.77142847315,-103251.29491804073,0.06725717617060419
21,w98916060,2713.01504517002,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-605868.3065895769,-205337.00339539626,400531.3031941806,0.06191431638135058
22,w98916062,151.14776481509907,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-32215.692512852587,-85306.11454430688,-53090.42203145429,0.06725717617060419
23,w98916065,222.67857759937178,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-60842.75367296254,-130694.23334250966,-69851.47966954712,0.06725717617060419
