,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_delivered_renovated_DH,consumer_size_renovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,1197392.8826751309,1330436.536305701,1496741.1033439136,nr2,-3386135.9234015746,-7235711.907588979,-3849575.9841874046,0.22308068469827844
1,w24853840,trade,88019.54120636193,97799.49022929103,110024.4265079524,nr2,-248912.56224466077,-627797.4111037618,-378884.84885910095,0.22308068469827844
2,w24853841,trade,370411.49455784855,411568.3272864984,463014.36819731066,nr2,-1047495.5098789384,-2674017.1713583753,-1626521.6614794368,0.22308068469827844
3,w25538793,trade,30724.044681390333,34137.827423767034,38405.05585173791,nr1,-94382.97231511114,-282700.54202891723,-188317.5697138061,0.24233130215955115
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-676530.6168824579,-781066.4464856659,-104535.829603208,0.22308068469827844
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-1704114.8149375375,-1967430.4010665289,-263315.58612899133,0.22308068469827844
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-916671.2589279136,-1058313.023741191,-141641.7648132774,0.22308068469827844
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-7627616.356307305,-8806216.679491375,-1178600.3231840692,0.22308068469827844
8,w30213059,ab,186541.77691087977,207268.64101208863,233177.2211385997,r2,-564479.5391557321,-1028190.1114597394,-463710.57230400725,0.22308068469827844
9,w50930444,other,330222.16830016905,366913.5203335212,412777.7103752113,nr2,-933843.1545430692,-2515333.608245839,-1581490.4537027697,0.22308068469827844
10,w50930445,other,202146.16980193532,224606.85533548368,252682.71225241915,nr2,-571653.9802834961,-1682566.7407525445,-1110912.7604690483,0.22308068469827844
11,w50930458,other,60554.61203303029,67282.90225892254,75693.26504128786,nr2,-171243.83324760493,-797794.2672918338,-626550.4340442289,0.22308068469827844
12,w50930471,other,258143.60911438576,286826.2323493175,322679.5113929822,nr2,-730010.4759816864,-1844482.8104146942,-1114472.334433008,0.22308068469827844
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-2993257.02498899,-3455767.6616320894,-462510.6366430996,0.22308068469827844
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1925538.0419524186,-2223067.394837574,-297529.3528851555,0.22308068469827844
15,w50930479,other,185541.01142931575,206156.6793659064,231926.26428664467,nr2,-524695.8564355571,-1380296.0962144,-855600.2397788428,0.22308068469827844
16,w50930480,other,168700.98991545063,187445.54435050068,210876.23739431327,nr2,-477073.5575025969,-1290765.3793534732,-813691.8218508763,0.22308068469827844
17,w50930481,other,62080.660377160784,68978.51153017864,77600.82547145098,nr2,-175559.3817978545,-558401.2270715259,-382841.8452736714,0.22308068469827844
18,w50930482,other,63379.87619939754,70422.08466599727,79224.84524924692,nr2,-179233.46524329716,-548859.8148076861,-369626.349564389,0.22308068469827844
19,w50930483,other,45123.70064816985,50137.445164633165,56404.62581021231,nr1,-138618.1094708281,-380969.51633444225,-242351.40686361416,0.24233130215955115
20,w50930486,trade,30466.044901173256,33851.16100130362,38082.55612646657,nr1,-93590.40784757273,-269799.60591912124,-176209.1980715485,0.24233130215955115
21,w98916060,other,226605.19701500298,251783.55223889218,283256.4962687537,nr2,-640822.2473543601,-739840.5084407151,-99018.26108635508,0.22308068469827844
22,w98916062,trade,11092.043274505519,12324.492527228354,13865.054093131897,nr1,-34074.29015782484,-113727.14330303117,-79652.85314520633,0.24233130215955115
23,w98916065,other,20948.500685227787,23276.111872475318,26185.625856534734,nr1,-64352.912538710356,-184370.3618692942,-120017.44933058384,0.24233130215955115
24,w98916067,trade,3034378.024269405,3371531.1380771166,3792972.530336756,nr2,-8580990.06752375,-9906903.327235594,-1325913.2597118448,0.22308068469827844
25,w98916074,trade,491122.8611791089,545692.0679767877,613903.5764738861,nr2,-1388858.0658062445,-1603460.96253721,-214602.89673096547,0.22308068469827844
26,w98916075,sfh,8538.96409194254,9487.737879936156,10673.705114928174,r1,-28069.98356045504,-92132.6007394957,-64062.61717904066,0.24234097151757955
27,w98916076,sfh,13728.213996145805,15253.571106828673,17160.267495182256,r1,-45128.511730110535,-124376.03810446835,-79247.52637435781,0.24234097151757955
28,w98916079,trade,133751.88480733606,148613.2053414845,167189.85600917006,nr2,-378240.1486778075,-1213805.8946283662,-835565.7459505587,0.22308068469827844
29,w98916080,other,104082.21116258297,115646.90129175886,130102.76395322871,nr2,-294336.5701467189,-896457.741899753,-602121.1717530341,0.22308068469827844
30,w98916086,other,20686.516731325537,22985.018590361706,25858.14591415692,nr1,-63548.10885727527,-218458.56231966912,-154910.45346239384,0.24233130215955115
31,w98916091,trade,65522.69205707044,72802.99117452271,81903.36507133805,nr2,-185293.1853718236,-213924.2278838729,-28631.042512049287,0.22308068469827844
32,w98916094,trade,13612.2294499376,15124.699388819556,17015.286812422,nr1,-41816.19603289363,-152696.6475225514,-110880.45148965775,0.24233130215955115
33,w98916098,trade,1389797.224493673,1544219.1383263033,1737246.5306170913,nr2,-3930240.755722483,-4537531.789841595,-607291.034119112,0.22308068469827844
34,w98916102,trade,73425.17962658805,81583.53291843117,91781.47453323506,nr2,-207640.8186595672,-725321.826895726,-517681.0082361589,0.22308068469827844
35,w98916109,sfh,9629.8057932929,10699.784214769888,12037.257241616126,r1,-31655.887927104937,-104899.42531161678,-73243.53738451184,0.24234097151757955
36,w98916113,trade,50271.6825643969,55857.425071552105,62839.60320549612,nr2,-142164.49147487525,-410218.2324689746,-268053.74099409935,0.22308068469827844
37,w98916116,other,358101.17313169746,397890.1923685527,447626.4664146218,nr2,-1012682.8579809398,-2416512.7300184793,-1403829.8720375395,0.22308068469827844
38,w98916121,other,22475.134293848154,24972.371437609057,28093.917867310192,nr1,-69042.66673975828,-209099.61227950334,-140056.94553974507,0.24233130215955115
39,w98916126,trade,54455.49615433791,60506.10683815323,68069.37019292239,nr2,-153995.99782395607,-486647.5872554428,-332651.58943148673,0.22308068469827844
40,w99055014,mfh,51250.231128429565,56944.70125381063,64062.788910536954,r2,-155084.3319286158,-349065.4251327806,-193981.09320416482,0.22308068469827844
41,w99055018,mfh,39011.950831555296,43346.61203506144,48764.93853944412,r1,-128243.28650548519,-271609.5479578836,-143366.26145239844,0.24234097151757955
42,w99055022,sfh,3912.1656857345315,4346.850761927257,4890.207107168164,r0,-15780.655827573699,-48315.55197361147,-32534.896146037776,0.29737036242986836
43,w99055023,sfh,7638.842228320924,8487.602475912137,9548.552785401154,r1,-25111.029096867755,-69500.23664413276,-44389.207547265,0.24234097151757955
44,w99055025,trade,131771.14343422168,146412.38159357963,164713.9292927771,nr2,-372638.76285406185,-997060.0413289164,-624421.2784748545,0.22308068469827844
45,w99055028,ab,18863.996140229203,20959.99571136578,23579.9951752865,r1,-62011.276290571885,-141015.7756842863,-79004.4993937144,0.24234097151757955
46,w99055030,other,33719.73290267432,37466.369891860355,42149.66612834289,nr1,-103585.6004646988,-310482.95330480934,-206897.35284011054,0.24233130215955115
47,w99055036,other,94056.81089942587,104507.56766602874,117571.01362428232,nr2,-265985.50136325235,-826451.5965603801,-560466.0951971277,0.22308068469827844
48,w99055038,other,24561.514626422148,27290.57180713572,30701.893283027683,nr1,-75451.93932122273,-243174.7138331062,-167722.77451188344,0.24233130215955115
49,w99055039,other,95255.37369289662,105839.30410321847,119069.21711612078,nr2,-269374.9457053272,-743293.9384253748,-473918.9927200476,0.22308068469827844
50,w99055040,trade,7536.8851086504455,8374.316787389384,9421.106385813056,nr1,-23152.99388243625,-93741.38052660355,-70588.3866441673,0.24233130215955115
