,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price
0,w24853838,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-6687982.373199208,-1492273.5990938619,0.1356657836051838
1,w24853840,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-537460.9601542538,-119922.38565039384,0.1356657836051838
2,w24853841,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-2362005.8614276326,-527028.7496627083,0.1356657836051838
3,w25538793,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-223874.00883389905,-49952.475090978114,0.1356657836051838
4,w27689586,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-475002.98671538,-105986.28659767564,0.1356657836051838
5,w28994179,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-1196486.3179900916,-266969.1462059802,0.1356657836051838
6,w28994181,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-643609.5794649861,-143607.0745952151,0.1356657836051838
7,w29249266,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-5355471.667285305,-1194953.6547540487,0.1356657836051838
8,w30213059,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-753491.9581159075,-168097.0982259591,0.1356657836051838
9,w50930444,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-2149966.91710892,-479717.00436646794,0.1356657836051838
10,w50930445,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-1318864.2090645663,-294275.0339569771,0.1356657836051838
11,w50930458,other,337265.1957843652,374739.10642707243,421581.49473045644,nr2,-520232.89098216186,-669650.3896037301,-149417.4986215682,0.1356657836051838
12,w50930471,other,805986.2955036239,895540.3283373598,1007482.8693795298,nr2,-1243237.0308080602,-1600310.5080085155,-357073.47720045527,0.1356657836051838
13,w50930472,other,1058464.4972369291,1176071.663596588,1323080.6215461614,nr2,-1632685.6499939947,-2101613.720644946,-468928.0706509515,0.1356657836051838
14,w50930478,trade,680901.6527717811,756557.3919686456,851127.0659647263,nr2,-1050293.4774285918,-1351951.1137223146,-301657.6362937228,0.1356657836051838
15,w50930479,other,605573.605365519,672859.5615172433,756967.0067068987,nr2,-934099.6680345847,-1202384.9654087382,-268285.2973741535,0.1356657836051838
16,w50930480,other,571805.8128687943,635339.7920764381,714757.2660859928,nr2,-882012.7152975801,-1135337.977803331,-253325.262505751,0.1356657836051838
