,full_id,NFA,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,operator_selling_price,savings/NFA [€/m2]
0,w24853838,27974.42320393324,trade,3368360.1466045496,3742622.385116166,4210450.183255686,nr2,-5195708.774105346,-722219.5266368963,4473489.247468449,0.013691803460632519,159.9135472734062
1,w24853840,937.1926232803613,trade,270688.823253195,300765.35917021666,338361.0290664937,nr2,-417538.5745038599,-58039.14821664486,359499.426287215,0.013691803460632519,383.591822382143
2,w24853841,8998.296452549099,trade,1189609.3568609958,1321788.1742899953,1487011.6960762446,nr2,-1834977.1117649244,-255067.47176694876,1579909.6399979757,0.013691803460632519,175.5787496365946
3,w25538793,404.8852469230536,trade,112752.73275817276,125280.81417574751,140940.91594771593,nr2,-173921.53374292093,-24175.629010962846,149745.9047319581,0.013691803460632519,369.84776765752724
4,w27689586,5481.69515059907,office,239232.2588022705,265813.6208914117,299040.3235028381,nr2,-369016.70011770434,-51294.458189875906,317722.2419278284,0.013691803460632519,57.96058211903775
5,w28994179,16672.165487814695,other,602602.7887910821,669558.6542123135,753253.4859888526,nr2,-929517.1717841114,-129205.75055178728,800311.4212323241,0.013691803460632519,48.00284772948382
6,w28994181,2845.002712316811,trade,324149.90597616514,360166.56219573907,405187.3824702064,nr2,-500002.504869771,-69501.88859391736,430500.61627585365,0.013691803460632519,151.31817428928846
7,w29249266,23411.247439788887,trade,2697249.5326306587,2996943.9251451762,3371561.915788323,nr2,-4160518.012531257,-578324.821543141,3582193.190988116,0.013691803460632519,153.01163255828706
8,w30213059,1747.46707642246,ab,354664.9280794791,394072.1423105323,443331.1600993488,r2,-585394.8598899484,-81367.82888302773,504027.0310069207,0.013691803460632519,288.4329197427862
9,w50930444,8762.936898044496,other,1082817.2797117848,1203130.310790872,1353521.599639731,nr2,-1670249.912742452,-232169.8836082058,1438080.0291342463,0.013691803460632519,164.10936719801813
10,w50930445,4934.112452852726,other,664237.6418930636,738041.8243256261,830297.0523663294,nr2,-1024589.1751075892,-142421.0519133473,882168.1231942419,0.013691803460632519,178.7896266296493
